,lga_name,state_name,vax_1_%_15+,vax_2_%_15+,population_15+,date,state_code,vax_1_dose_15+,vax_2_dose_15+,lhd_code,lhd_name,lga_code
316,Cabonne (A),New South Wales,89.6,67.4,10765.0,2021-10-04,NSW,9645.0,7256.0,X850,Western NSW,11400
317,Cabonne (A),New South Wales,91.5,75.1,10765.0,2021-10-11,NSW,9850.0,8085.0,X850,Western NSW,11400
318,Cabonne (A),New South Wales,88.0,57.6,10765.0,2021-09-27,NSW,9473.0,6201.0,X850,Western NSW,11400
319,Cabonne (A),New South Wales,85.0,48.3,10765.0,2021-09-20,NSW,9150.0,5199.0,X850,Western NSW,11400
320,Cabonne (A),New South Wales,0.8044588945657223,0.4253599628425453,10765.0,2021-09-13,NSW,87.0,46.0,X850,Western NSW,11400
321,Cabonne (A),New South Wales,0.7217835578262889,0.3655364607524385,10765.0,2021-09-06,NSW,78.0,39.0,X850,Western NSW,11400
322,Cabonne (A),New South Wales,0.613,0.317,10765.0,2021-08-28,NSW,66.0,34.0,X850,Western NSW,11400
323,Camden (A),New South Wales,95.0,95.0,76539.0,2021-12-20,NSW,72712.0,72712.0,X710,South Western Sydney,11450
324,Camden (A),New South Wales,95.0,95.0,76539.0,2021-12-13,NSW,72712.0,72712.0,X710,South Western Sydney,11450
325,Camden (A),New South Wales,95.0,95.0,76539.0,2021-12-06,NSW,72712.0,72712.0,X710,South Western Sydney,11450
326,Camden (A),New South Wales,95.0,95.0,76539.0,2021-11-29,NSW,72712.0,72712.0,X710,South Western Sydney,11450
327,Camden (A),New South Wales,95.0,95.0,76539.0,2021-11-22,NSW,72712.0,72712.0,X710,South Western Sydney,11450
328,Camden (A),New South Wales,95.0,95.0,76539.0,2021-11-15,NSW,72712.0,72712.0,X710,South Western Sydney,11450
329,Camden (A),New South Wales,95.0,95.0,76539.0,2021-11-08,NSW,72712.0,72712.0,X710,South Western Sydney,11450
330,Camden (A),New South Wales,95.0,95.0,76539.0,2021-11-01,NSW,72712.0,72712.0,X710,South Western Sydney,11450
331,Camden (A),New South Wales,95.0,95.0,76539.0,2021-10-25,NSW,72712.0,72712.0,X710,South Western Sydney,11450
332,Camden (A),New South Wales,95.0,95.0,76539.0,2021-10-18,NSW,72712.0,72712.0,X710,South Western Sydney,11450
333,Camden (A),New South Wales,95.0,79.9,76539.0,2021-10-04,NSW,72712.0,61155.0,X710,South Western Sydney,11450
334,Camden (A),New South Wales,95.0,89.1,76539.0,2021-10-11,NSW,72712.0,68196.0,X710,South Western Sydney,11450
335,Camden (A),New South Wales,98.8,69.1,76539.0,2021-09-27,NSW,75621.0,52888.0,X710,South Western Sydney,11450
336,Camden (A),New South Wales,95.0,58.3,76539.0,2021-09-20,NSW,72712.0,44622.0,X710,South Western Sydney,11450
337,Camden (A),New South Wales,0.9153764747383687,0.4941925031683194,76539.0,2021-09-13,NSW,701.0,378.0,X710,South Western Sydney,11450
338,Camden (A),New South Wales,0.8623316217875854,0.4269326748455036,76539.0,2021-09-06,NSW,660.0,327.0,X710,South Western Sydney,11450
339,Camden (A),New South Wales,0.695,0.365,76539.0,2021-08-28,NSW,532.0,279.0,X710,South Western Sydney,11450
340,Campbelltown (C) (NSW),New South Wales,95.0,95.0,133449.0,2021-12-20,NSW,126777.0,126777.0,X710,South Western Sydney,11500
341,Campbelltown (C) (NSW),New South Wales,95.0,95.0,133449.0,2021-12-13,NSW,126777.0,126777.0,X710,South Western Sydney,11500
342,Campbelltown (C) (NSW),New South Wales,95.0,95.0,133449.0,2021-12-06,NSW,126777.0,126777.0,X710,South Western Sydney,11500
343,Campbelltown (C) (NSW),New South Wales,95.0,95.0,133449.0,2021-11-29,NSW,126777.0,126777.0,X710,South Western Sydney,11500
344,Campbelltown (C) (NSW),New South Wales,95.0,95.0,133449.0,2021-11-22,NSW,126777.0,126777.0,X710,South Western Sydney,11500
345,Campbelltown (C) (NSW),New South Wales,95.0,95.0,133449.0,2021-11-15,NSW,126777.0,126777.0,X710,South Western Sydney,11500
346,Campbelltown (C) (NSW),New South Wales,95.0,95.0,133449.0,2021-11-08,NSW,126777.0,126777.0,X710,South Western Sydney,11500
347,Campbelltown (C) (NSW),New South Wales,95.0,93.9,133449.0,2021-11-01,NSW,126777.0,125309.0,X710,South Western Sydney,11500
348,Campbelltown (C) (NSW),New South Wales,95.0,91.7,133449.0,2021-10-25,NSW,126777.0,122373.0,X710,South Western Sydney,11500
349,Campbelltown (C) (NSW),New South Wales,95.0,87.8,133449.0,2021-10-18,NSW,126777.0,117168.0,X710,South Western Sydney,11500
350,Campbelltown (C) (NSW),New South Wales,95.0,73.5,133449.0,2021-10-04,NSW,126777.0,98085.0,X710,South Western Sydney,11500
351,Campbelltown (C) (NSW),New South Wales,95.0,80.8,133449.0,2021-10-11,NSW,126777.0,107827.0,X710,South Western Sydney,11500
352,Campbelltown (C) (NSW),New South Wales,93.1,64.6,133449.0,2021-09-27,NSW,124241.0,86208.0,X710,South Western Sydney,11500
353,Campbelltown (C) (NSW),New South Wales,90.4,55.1,133449.0,2021-09-20,NSW,120638.0,73530.0,X710,South Western Sydney,11500
354,Campbelltown (C) (NSW),New South Wales,0.8713216284872871,0.4785648449969651,133449.0,2021-09-13,NSW,1163.0,639.0,X710,South Western Sydney,11500
355,Campbelltown (C) (NSW),New South Wales,0.8253265292358879,0.4138060232748091,133449.0,2021-09-06,NSW,1101.0,552.0,X710,South Western Sydney,11500
356,Campbelltown (C) (NSW),New South Wales,0.715,0.353,133449.0,2021-08-28,NSW,954.0,471.0,X710,South Western Sydney,11500
357,Canada Bay (A),New South Wales,86.9,85.9,80727.0,2021-12-20,NSW,70152.0,69344.0,X700,Sydney,11520
358,Canada Bay (A),New South Wales,86.8,85.7,80727.0,2021-12-13,NSW,70071.0,69183.0,X700,Sydney,11520
359,Canada Bay (A),New South Wales,86.7,85.6,80727.0,2021-12-06,NSW,69990.0,69102.0,X700,Sydney,11520
360,Canada Bay (A),New South Wales,86.6,85.3,80727.0,2021-11-29,NSW,69910.0,68860.0,X700,Sydney,11520
361,Canada Bay (A),New South Wales,86.5,85.1,80727.0,2021-11-22,NSW,69829.0,68699.0,X700,Sydney,11520
362,Canada Bay (A),New South Wales,86.4,84.7,80727.0,2021-11-15,NSW,69748.0,68376.0,X700,Sydney,11520
363,Canada Bay (A),New South Wales,86.3,84.2,80727.0,2021-11-08,NSW,69667.0,67972.0,X700,Sydney,11520
364,Canada Bay (A),New South Wales,86.2,83.2,80727.0,2021-11-01,NSW,69587.0,67165.0,X700,Sydney,11520
365,Canada Bay (A),New South Wales,85.8,81.4,80727.0,2021-10-25,NSW,69264.0,65712.0,X700,Sydney,11520
366,Canada Bay (A),New South Wales,85.3,79.0,80727.0,2021-10-18,NSW,68860.0,63774.0,X700,Sydney,11520
367,Canada Bay (A),New South Wales,83.3,69.2,80727.0,2021-10-04,NSW,67246.0,55863.0,X700,Sydney,11520
368,Canada Bay (A),New South Wales,84.4,74.5,80727.0,2021-10-11,NSW,68134.0,60142.0,X700,Sydney,11520
369,Canada Bay (A),New South Wales,81.6,62.8,80727.0,2021-09-27,NSW,65873.0,50697.0,X700,Sydney,11520
370,Canada Bay (A),New South Wales,79.5,55.3,80727.0,2021-09-20,NSW,64178.0,44642.0,X700,Sydney,11520
371,Canada Bay (A),New South Wales,0.7701512505109813,0.4853394774982348,80727.0,2021-09-13,NSW,622.0,392.0,X700,Sydney,11520
372,Canada Bay (A),New South Wales,0.7363955058406729,0.4357030485463352,80727.0,2021-09-06,NSW,594.0,352.0,X700,Sydney,11520
373,Canada Bay (A),New South Wales,0.645,0.379,80727.0,2021-08-28,NSW,521.0,306.0,X700,Sydney,11520
374,Canterbury-Bankstown (A),New South Wales,93.6,91.2,301492.0,2021-12-20,NSW,282197.0,274961.0,X700,Sydney,11570
375,Canterbury-Bankstown (A),New South Wales,93.6,91.2,301492.0,2021-12-20,NSW,282197.0,274961.0,X710,South Western Sydney,11570
376,Canterbury-Bankstown (A),New South Wales,93.6,91.2,301492.0,2021-12-20,NSW,282197.0,274961.0,X740,Western Sydney,11570
377,Canterbury-Bankstown (A),New South Wales,93.5,90.9,301492.0,2021-12-13,NSW,281895.0,274056.0,X700,Sydney,11570
378,Canterbury-Bankstown (A),New South Wales,93.5,90.9,301492.0,2021-12-13,NSW,281895.0,274056.0,X710,South Western Sydney,11570
379,Canterbury-Bankstown (A),New South Wales,93.5,90.9,301492.0,2021-12-13,NSW,281895.0,274056.0,X740,Western Sydney,11570
380,Canterbury-Bankstown (A),New South Wales,93.4,90.6,301492.0,2021-12-06,NSW,281594.0,273152.0,X700,Sydney,11570
381,Canterbury-Bankstown (A),New South Wales,93.4,90.6,301492.0,2021-12-06,NSW,281594.0,273152.0,X710,South Western Sydney,11570
382,Canterbury-Bankstown (A),New South Wales,93.4,90.6,301492.0,2021-12-06,NSW,281594.0,273152.0,X740,Western Sydney,11570
383,Canterbury-Bankstown (A),New South Wales,93.2,90.2,301492.0,2021-11-29,NSW,280991.0,271946.0,X700,Sydney,11570
384,Canterbury-Bankstown (A),New South Wales,93.2,90.2,301492.0,2021-11-29,NSW,280991.0,271946.0,X710,South Western Sydney,11570
385,Canterbury-Bankstown (A),New South Wales,93.2,90.2,301492.0,2021-11-29,NSW,280991.0,271946.0,X740,Western Sydney,11570
386,Canterbury-Bankstown (A),New South Wales,93.1,89.8,301492.0,2021-11-22,NSW,280689.0,270740.0,X700,Sydney,11570
387,Canterbury-Bankstown (A),New South Wales,93.1,89.8,301492.0,2021-11-22,NSW,280689.0,270740.0,X710,South Western Sydney,11570
388,Canterbury-Bankstown (A),New South Wales,93.1,89.8,301492.0,2021-11-22,NSW,280689.0,270740.0,X740,Western Sydney,11570
389,Canterbury-Bankstown (A),New South Wales,92.9,89.2,301492.0,2021-11-15,NSW,280086.0,268931.0,X700,Sydney,11570
390,Canterbury-Bankstown (A),New South Wales,92.9,89.2,301492.0,2021-11-15,NSW,280086.0,268931.0,X710,South Western Sydney,11570
391,Canterbury-Bankstown (A),New South Wales,92.9,89.2,301492.0,2021-11-15,NSW,280086.0,268931.0,X740,Western Sydney,11570
392,Canterbury-Bankstown (A),New South Wales,92.7,88.4,301492.0,2021-11-08,NSW,279483.0,266519.0,X700,Sydney,11570
393,Canterbury-Bankstown (A),New South Wales,92.7,88.4,301492.0,2021-11-08,NSW,279483.0,266519.0,X710,South Western Sydney,11570
394,Canterbury-Bankstown (A),New South Wales,92.7,88.4,301492.0,2021-11-08,NSW,279483.0,266519.0,X740,Western Sydney,11570
395,Canterbury-Bankstown (A),New South Wales,92.4,87.0,301492.0,2021-11-01,NSW,278579.0,262298.0,X700,Sydney,11570
396,Canterbury-Bankstown (A),New South Wales,92.4,87.0,301492.0,2021-11-01,NSW,278579.0,262298.0,X710,South Western Sydney,11570
397,Canterbury-Bankstown (A),New South Wales,92.4,87.0,301492.0,2021-11-01,NSW,278579.0,262298.0,X740,Western Sydney,11570
398,Canterbury-Bankstown (A),New South Wales,91.9,85.0,301492.0,2021-10-25,NSW,277071.0,256268.0,X700,Sydney,11570
399,Canterbury-Bankstown (A),New South Wales,91.9,85.0,301492.0,2021-10-25,NSW,277071.0,256268.0,X710,South Western Sydney,11570
400,Canterbury-Bankstown (A),New South Wales,91.9,85.0,301492.0,2021-10-25,NSW,277071.0,256268.0,X740,Western Sydney,11570
401,Canterbury-Bankstown (A),New South Wales,91.2,81.5,301492.0,2021-10-18,NSW,274961.0,245716.0,X700,Sydney,11570
402,Canterbury-Bankstown (A),New South Wales,91.2,81.5,301492.0,2021-10-18,NSW,274961.0,245716.0,X710,South Western Sydney,11570
403,Canterbury-Bankstown (A),New South Wales,91.2,81.5,301492.0,2021-10-18,NSW,274961.0,245716.0,X740,Western Sydney,11570
404,Canterbury-Bankstown (A),New South Wales,88.6,68.0,301492.0,2021-10-04,NSW,267122.0,205015.0,X700,Sydney,11570
405,Canterbury-Bankstown (A),New South Wales,88.6,68.0,301492.0,2021-10-04,NSW,267122.0,205015.0,X710,South Western Sydney,11570
406,Canterbury-Bankstown (A),New South Wales,88.6,68.0,301492.0,2021-10-04,NSW,267122.0,205015.0,X740,Western Sydney,11570
407,Canterbury-Bankstown (A),New South Wales,89.9,74.8,301492.0,2021-10-11,NSW,271041.0,225516.0,X700,Sydney,11570
408,Canterbury-Bankstown (A),New South Wales,89.9,74.8,301492.0,2021-10-11,NSW,271041.0,225516.0,X710,South Western Sydney,11570
409,Canterbury-Bankstown (A),New South Wales,89.9,74.8,301492.0,2021-10-11,NSW,271041.0,225516.0,X740,Western Sydney,11570
410,Canterbury-Bankstown (A),New South Wales,86.8,60.3,301492.0,2021-09-27,NSW,261695.0,181800.0,X700,Sydney,11570
411,Canterbury-Bankstown (A),New South Wales,86.8,60.3,301492.0,2021-09-27,NSW,261695.0,181800.0,X710,South Western Sydney,11570
412,Canterbury-Bankstown (A),New South Wales,86.8,60.3,301492.0,2021-09-27,NSW,261695.0,181800.0,X740,Western Sydney,11570
413,Canterbury-Bankstown (A),New South Wales,84.3,51.6,301492.0,2021-09-20,NSW,254158.0,155570.0,X700,Sydney,11570
414,Canterbury-Bankstown (A),New South Wales,84.3,51.6,301492.0,2021-09-20,NSW,254158.0,155570.0,X710,South Western Sydney,11570
