,date,state_name,state_code,country,vax_1_dose,vax_2_dose,vax_1_%,vax_2_%,population,age_group,sex,saved_date
3766,2021-09-24,,,Australia,541845,401112,0.8900432829323981,0.6588730011416182,608785,"(65, 69)",Male,2021-12-22
3767,2021-09-24,,,Australia,574060,429476,0.8839974683973137,0.6613519435902253,649391,"(65, 69)",Female,2021-12-22
3768,2021-09-24,,,Australia,496908,402229,0.9194508178521205,0.744262082747391,540440,"(70, 74)",Male,2021-12-22
3769,2021-09-24,,,Australia,522234,420108,0.9250430873384335,0.7441453473645427,564551,"(70, 74)",Female,2021-12-22
3770,2021-09-24,,,Australia,356520,297176,0.9614264448902984,0.8013936530537398,370824,"(75, 79)",Male,2021-12-22
3771,2021-09-24,,,Australia,382566,313630,0.9494884815272586,0.7783965968261533,402918,"(75, 79)",Female,2021-12-22
3772,2021-09-24,,,Australia,228924,191051,0.9544664262336092,0.7965602785132064,239845,"(80, 84)",Male,2021-12-22
3773,2021-09-24,,,Australia,266678,217442,0.9240465976895197,0.753442504799063,288598,"(80, 84)",Female,2021-12-22
3774,2021-09-24,,,Australia,124181,102403,0.9477801607351382,0.7815650687283912,131023,"(85, 89)",Male,2021-12-22
3775,2021-09-24,,,Australia,169741,137434,0.9166765674785332,0.7422044607657828,185170,"(85, 89)",Female,2021-12-22
3776,2021-09-24,,,Australia,54040,44198,0.9404967019962059,0.7692093492751353,57459,"(90, 94)",Male,2021-12-22
3777,2021-09-24,,,Australia,93585,76808,0.9268961828734426,0.7607313353009925,100966,"(90, 94)",Female,2021-12-22
3778,2021-09-24,,,Australia,13117,10628,0.8340964008648099,0.6758234770443851,15726,"(95,)",Male,2021-12-22
3779,2021-09-24,,,Australia,33444,27667,0.8993707309202388,0.7440165653740655,37186,"(95,)",Female,2021-12-22
3780,2021-09-23,New South Wales,NSW,Australia,2589969,3718288,0.39447253592979586,0.5663243446841753,6565651,,,2021-12-22
3781,2021-09-23,Victoria,VIC,Australia,1938221,2479999,0.35842708763671105,0.4586158229180035,5407574,,,2021-12-22
3782,2021-09-23,Queensland,QLD,Australia,1429714,1783106,0.34763332277256803,0.43356018311054006,4112707,,,2021-12-22
3783,2021-09-23,Tasmania,TAS,Australia,189319,239839,0.4301023236371237,0.544875639522732,440172,,,2021-12-22
3784,2021-09-23,Western Australia,WA,Australia,712056,917027,0.3366730055820912,0.433587016035155,2114978,,,2021-12-22
3785,2021-09-23,South Australia,SA,Australia,551804,661437,0.38309080810885865,0.4592036934184949,1440400,,,2021-12-22
3786,2021-09-23,Northern Territory,NT,Australia,47187,94027,0.24760850286769762,0.4933961620603345,190571,,,2021-12-22
3787,2021-09-23,Australian Capital Territory,ACT,Australia,126428,202012,0.367483729947651,0.5871810299473603,344037,,,2021-12-22
3788,2021-09-23,,,Australia,287655,80098,0.46773474949430566,0.13024149750567485,614996,"(16, 19)",Male,2021-12-22
3789,2021-09-23,,,Australia,301201,93945,0.5186092639974104,0.16175493210924505,580786,"(16, 19)",Female,2021-12-22
3790,2021-09-23,,,Australia,454113,166456,0.5160609573162417,0.1891631437792627,879960,"(20, 24)",Male,2021-12-22
3791,2021-09-23,,,Australia,485533,226847,0.583332131907,0.272539959439847,832344,"(20, 24)",Female,2021-12-22
3792,2021-09-23,,,Australia,542347,227258,0.5644579466876486,0.23652308217495743,960828,"(25, 29)",Male,2021-12-22
3793,2021-09-23,,,Australia,565385,285172,0.5978430974465692,0.3015433939440081,945708,"(25, 29)",Female,2021-12-22
3794,2021-09-23,,,Australia,593430,280904,0.6255989221772777,0.2961313712405609,948579,"(30, 34)",Male,2021-12-22
3795,2021-09-23,,,Australia,627296,329259,0.6433066150349909,0.33766275053532313,975112,"(30, 34)",Female,2021-12-22
3796,2021-09-23,,,Australia,620835,311542,0.6831047826742352,0.34278967874539384,908843,"(35, 39)",Male,2021-12-22
3797,2021-09-23,,,Australia,648794,358316,0.7005075703672192,0.3868763746022629,926177,"(35, 39)",Female,2021-12-22
3798,2021-09-23,,,Australia,608077,434226,0.7553376229752559,0.5393843784159793,805040,"(40, 44)",Male,2021-12-22
3799,2021-09-23,,,Australia,632373,478307,0.7757588322392834,0.5867595228953085,815167,"(40, 44)",Female,2021-12-22
3800,2021-09-23,,,Australia,612077,452092,0.7410895794361405,0.5473832052935229,825915,"(45, 49)",Male,2021-12-22
3801,2021-09-23,,,Australia,646243,505439,0.7595700992358966,0.5940742899926069,850801,"(45, 49)",Female,2021-12-22
3802,2021-09-23,,,Australia,624147,476590,0.8178648272536435,0.6245102484203464,763142,"(50, 54)",Male,2021-12-22
3803,2021-09-23,,,Australia,660118,530368,0.8237204043993781,0.6618134082701719,801386,"(50, 54)",Female,2021-12-22
3804,2021-09-23,,,Australia,617734,483622,0.8129758384297809,0.63647621942954,759843,"(55, 59)",Male,2021-12-22
3805,2021-09-23,,,Australia,644814,526522,0.810275497740627,0.6616293622988806,795796,"(55, 59)",Female,2021-12-22
3806,2021-09-23,,,Australia,600156,414851,0.8606348974174758,0.5949040713223516,697341,"(60, 64)",Male,2021-12-22
3807,2021-09-23,,,Australia,632687,450679,0.855776917219094,0.6095916073435744,739313,"(60, 64)",Female,2021-12-22
3808,2021-09-23,,,Australia,539698,396354,0.8865165863153659,0.6510574340694991,608785,"(65, 69)",Male,2021-12-22
3809,2021-09-23,,,Australia,571606,424362,0.8802185432197244,0.6534768729471151,649391,"(65, 69)",Female,2021-12-22
3810,2021-09-23,,,Australia,495508,399030,0.9168603360225002,0.7383428317667086,540440,"(70, 74)",Male,2021-12-22
3811,2021-09-23,,,Australia,520608,416688,0.9221629223931939,0.7380874358561051,564551,"(70, 74)",Female,2021-12-22
3812,2021-09-23,,,Australia,355511,294981,0.9587054775311199,0.7954744029512653,370824,"(75, 79)",Male,2021-12-22
3813,2021-09-23,,,Australia,381373,311063,0.9465275812944569,0.7720255734417425,402918,"(75, 79)",Female,2021-12-22
3814,2021-09-23,,,Australia,228334,189714,0.9520065042006296,0.7909858450249119,239845,"(80, 84)",Male,2021-12-22
3815,2021-09-23,,,Australia,265818,215671,0.9210666740587253,0.7473059411361133,288598,"(80, 84)",Female,2021-12-22
3816,2021-09-23,,,Australia,123840,101707,0.9451775642444457,0.7762530242781802,131023,"(85, 89)",Male,2021-12-22
3817,2021-09-23,,,Australia,169236,136391,0.9139493438461954,0.7365717988875088,185170,"(85, 89)",Female,2021-12-22
3818,2021-09-23,,,Australia,53868,43900,0.9375032631963661,0.7640230425172732,57459,"(90, 94)",Male,2021-12-22
3819,2021-09-23,,,Australia,93293,76310,0.9240041201988788,0.7557989818354693,100966,"(90, 94)",Female,2021-12-22
3820,2021-09-23,,,Australia,13080,10569,0.8317436093094239,0.6720717283479588,15726,"(95,)",Male,2021-12-22
3821,2021-09-23,,,Australia,33356,27525,0.8970042489108805,0.7401979239498736,37186,"(95,)",Female,2021-12-22
3822,2021-09-22,New South Wales,NSW,Australia,2581534,3640998,0.3931878194561362,0.5545524731667888,6565651,,,2021-12-22
3823,2021-09-22,Victoria,VIC,Australia,1929277,2446549,0.35677311119551947,0.4524300545864005,5407574,,,2021-12-22
3824,2021-09-22,Queensland,QLD,Australia,1423698,1759460,0.3461705392579632,0.4278106852737139,4112707,,,2021-12-22
3825,2021-09-22,Tasmania,TAS,Australia,188454,235761,0.4281371827376571,0.5356110793053624,440172,,,2021-12-22
3826,2021-09-22,Western Australia,WA,Australia,707640,906118,0.3345850406008951,0.42842904276072846,2114978,,,2021-12-22
3827,2021-09-22,South Australia,SA,Australia,548972,652406,0.3811246875867815,0.45293390724798666,1440400,,,2021-12-22
3828,2021-09-22,Northern Territory,NT,Australia,46960,92836,0.2464173457661449,0.4871465228182672,190571,,,2021-12-22
3829,2021-09-22,Australian Capital Territory,ACT,Australia,126160,199429,0.366704743966492,0.5796731165543241,344037,,,2021-12-22
3830,2021-09-22,,,Australia,278913,73478,0.45352002289445786,0.11947719985170635,614996,"(16, 19)",Male,2021-12-22
3831,2021-09-22,,,Australia,292782,87124,0.5041133911630101,0.15001050300799262,580786,"(16, 19)",Female,2021-12-22
3832,2021-09-22,,,Australia,443718,159605,0.5042479203600163,0.18137756261648258,879960,"(20, 24)",Male,2021-12-22
3833,2021-09-22,,,Australia,476932,219367,0.5729986640139173,0.26355329046644177,832344,"(20, 24)",Female,2021-12-22
3834,2021-09-22,,,Australia,531322,219152,0.55298346842515,0.22808660863338703,960828,"(25, 29)",Male,2021-12-22
3835,2021-09-22,,,Australia,556224,276710,0.5881561750561484,0.2925956003332953,945708,"(25, 29)",Female,2021-12-22
3836,2021-09-22,,,Australia,583931,271968,0.6155849960836156,0.2867109645058556,948579,"(30, 34)",Male,2021-12-22
3837,2021-09-22,,,Australia,617932,319787,0.6337036155846713,0.3279489945770332,975112,"(30, 34)",Female,2021-12-22
3838,2021-09-22,,,Australia,612129,302023,0.6735255704230544,0.33231592255208,908843,"(35, 39)",Male,2021-12-22
3839,2021-09-22,,,Australia,640228,348630,0.6912587982642626,0.37641833040552725,926177,"(35, 39)",Female,2021-12-22
3840,2021-09-22,,,Australia,603013,427993,0.7490472523104442,0.5316419059922488,805040,"(40, 44)",Male,2021-12-22
3841,2021-09-22,,,Australia,627688,472402,0.7700115436468846,0.5795156084581442,815167,"(40, 44)",Female,2021-12-22
3842,2021-09-22,,,Australia,607619,446251,0.7356919295569156,0.5403110489578226,825915,"(45, 49)",Male,2021-12-22
3843,2021-09-22,,,Australia,642189,499893,0.754805177709006,0.5875557268973591,850801,"(45, 49)",Female,2021-12-22
3844,2021-09-22,,,Australia,620089,471199,0.812547337192816,0.6174460323242594,763142,"(50, 54)",Male,2021-12-22
3845,2021-09-22,,,Australia,656249,525067,0.8188925187113326,0.655198618393633,801386,"(50, 54)",Female,2021-12-22
3846,2021-09-22,,,Australia,614436,478485,0.8086354681164398,0.6297156123041208,759843,"(55, 59)",Male,2021-12-22
3847,2021-09-22,,,Australia,641752,521875,0.8064277779732494,0.6557899260614529,795796,"(55, 59)",Female,2021-12-22
3848,2021-09-22,,,Australia,597430,409357,0.856725762575268,0.5870255728546006,697341,"(60, 64)",Male,2021-12-22
3849,2021-09-22,,,Australia,629723,445116,0.8517677898265011,0.6020670541435089,739313,"(60, 64)",Female,2021-12-22
3850,2021-09-22,,,Australia,537597,391810,0.8830654500357269,0.643593386827862,608785,"(65, 69)",Male,2021-12-22
3851,2021-09-22,,,Australia,569270,419564,0.8766213267507557,0.6460884120660743,649391,"(65, 69)",Female,2021-12-22
3852,2021-09-22,,,Australia,494068,395894,0.9141958404263193,0.7325401524683591,540440,"(70, 74)",Male,2021-12-22
3853,2021-09-22,,,Australia,519058,413342,0.9194173777036972,0.7321606019651015,564551,"(70, 74)",Female,2021-12-22
3854,2021-09-22,,,Australia,354580,292891,0.9561948525446033,0.7898383060427588,370824,"(75, 79)",Male,2021-12-22
3855,2021-09-22,,,Australia,380216,308638,0.9436560292665008,0.7660069790875563,402918,"(75, 79)",Female,2021-12-22
3856,2021-09-22,,,Australia,227738,188349,0.9495215660113824,0.7852946694740354,239845,"(80, 84)",Male,2021-12-22
3857,2021-09-22,,,Australia,265033,213985,0.918346627488756,0.7414639048087651,288598,"(80, 84)",Female,2021-12-22
3858,2021-09-22,,,Australia,123481,100977,0.9424375872938339,0.7706814834036773,131023,"(85, 89)",Male,2021-12-22
3859,2021-09-22,,,Australia,168749,135383,0.9113193281849111,0.7311281525085057,185170,"(85, 89)",Female,2021-12-22
3860,2021-09-22,,,Australia,53712,43608,0.9347882838197671,0.7589411580431265,57459,"(90, 94)",Male,2021-12-22
3861,2021-09-22,,,Australia,93061,75781,0.9217063169779925,0.7505595943188796,100966,"(90, 94)",Female,2021-12-22
3862,2021-09-22,,,Australia,13044,10511,0.8294544067149943,0.6683835686124888,15726,"(95,)",Male,2021-12-22
3863,2021-09-22,,,Australia,33263,27349,0.8945033076964449,0.7354649599311569,37186,"(95,)",Female,2021-12-22
3864,2021-09-21,New South Wales,NSW,Australia,2572691,3558711,0.39184096139133806,0.5420195194657773,6565651,,,2021-12-22
3865,2021-09-21,Victoria,VIC,Australia,1920589,2415031,0.3551664757615892,0.4466015629189725,5407574,,,2021-12-22
3866,2021-09-21,Queensland,QLD,Australia,1417866,1737773,0.3447524951327678,0.4225375160447851,4112707,,,2021-12-22
3867,2021-09-21,Tasmania,TAS,Australia,187927,232756,0.4269399234844561,0.5287842025390075,440172,,,2021-12-22
3868,2021-09-21,Western Australia,WA,Australia,702988,895176,0.3323854905346533,0.42325546648712187,2114978,,,2021-12-22
3869,2021-09-21,South Australia,SA,Australia,546398,643744,0.37933768397667317,0.4469202999166898,1440400,,,2021-12-22
3870,2021-09-21,Northern Territory,NT,Australia,46804,91863,0.24559875322058444,0.48204081418473954,190571,,,2021-12-22
3871,2021-09-21,Australian Capital Territory,ACT,Australia,125841,195884,0.3657775181157841,0.5693689922886201,344037,,,2021-12-22
3872,2021-09-21,,,Australia,270490,67332,0.4398239988552771,0.1094836389179767,614996,"(16, 19)",Male,2021-12-22
3873,2021-09-21,,,Australia,284386,80619,0.4896571198341558,0.13881016415684952,580786,"(16, 19)",Female,2021-12-22
3874,2021-09-21,,,Australia,434093,152815,0.4933099231783263,0.1736613027864903,879960,"(20, 24)",Male,2021-12-22
3875,2021-09-21,,,Australia,468935,212176,0.5633908576261738,0.2549138337033726,832344,"(20, 24)",Female,2021-12-22
3876,2021-09-21,,,Australia,521507,211213,0.5427683206567668,0.21982394351538465,960828,"(25, 29)",Male,2021-12-22
3877,2021-09-21,,,Australia,547700,268594,0.5791428220973069,0.28401367018149365,945708,"(25, 29)",Female,2021-12-22
3878,2021-09-21,,,Australia,574902,263098,0.6060665479627949,0.2773601355290387,948579,"(30, 34)",Male,2021-12-22
3879,2021-09-21,,,Australia,609060,310460,0.62460517355955,0.3183839394859257,975112,"(30, 34)",Female,2021-12-22
3880,2021-09-21,,,Australia,603483,292547,0.6640123761749829,0.3218894792609945,908843,"(35, 39)",Male,2021-12-22
3881,2021-09-21,,,Australia,631876,339025,0.682241083507796,0.3660477424941453,926177,"(35, 39)",Female,2021-12-22
3882,2021-09-21,,,Australia,597894,421290,0.7426885620590281,0.5233156116466262,805040,"(40, 44)",Male,2021-12-22
3883,2021-09-21,,,Australia,623150,466058,0.764444586201355,0.5717331540653633,815167,"(40, 44)",Female,2021-12-22
3884,2021-09-21,,,Australia,603196,440174,0.7303366569199009,0.5329531489317908,825915,"(45, 49)",Male,2021-12-22
3885,2021-09-21,,,Australia,638058,494047,0.7499497532325421,0.5806845549076693,850801,"(45, 49)",Female,2021-12-22
3886,2021-09-21,,,Australia,616127,465513,0.8073556428554581,0.6099952564529275,763142,"(50, 54)",Male,2021-12-22
3887,2021-09-21,,,Australia,652607,519621,0.8143478922766307,0.648402891989628,801386,"(50, 54)",Female,2021-12-22
3888,2021-09-21,,,Australia,611193,473300,0.8043674811770326,0.6228918342341774,759843,"(55, 59)",Male,2021-12-22
3889,2021-09-21,,,Australia,638739,516981,0.8026416317749775,0.6496401087715947,795796,"(55, 59)",Female,2021-12-22
3890,2021-09-21,,,Australia,594527,403734,0.8525628064318604,0.5789620859808903,697341,"(60, 64)",Male,2021-12-22
3891,2021-09-21,,,Australia,626868,439481,0.847906096605903,0.5944451132335019,739313,"(60, 64)",Female,2021-12-22
3892,2021-09-21,,,Australia,535498,387205,0.8796175989881485,0.6360291400083773,608785,"(65, 69)",Male,2021-12-22
3893,2021-09-21,,,Australia,566976,414717,0.8730887862628216,0.6386244958738264,649391,"(65, 69)",Female,2021-12-22
3894,2021-09-21,,,Australia,492664,392857,0.9115979572200429,0.7269206572422471,540440,"(70, 74)",Male,2021-12-22
3895,2021-09-21,,,Australia,517477,409959,0.9166169221204107,0.7261682292653808,564551,"(70, 74)",Female,2021-12-22
3896,2021-09-21,,,Australia,353575,290769,0.9534846719737665,0.7841159148275193,370824,"(75, 79)",Male,2021-12-22
3897,2021-09-21,,,Australia,379039,306212,0.9407348393469639,0.759985902838791,402918,"(75, 79)",Female,2021-12-22
3898,2021-09-21,,,Australia,227151,187006,0.9470741520565366,0.7796952198294732,239845,"(80, 84)",Male,2021-12-22
3899,2021-09-21,,,Australia,264286,212319,0.915758251962938,0.7356911690309704,288598,"(80, 84)",Female,2021-12-22
3900,2021-09-21,,,Australia,123154,100270,0.9399418422719675,0.76528548422796,131023,"(85, 89)",Male,2021-12-22
3901,2021-09-21,,,Australia,168252,134302,0.9086353080952638,0.7252902738024518,185170,"(85, 89)",Female,2021-12-22
3902,2021-09-21,,,Australia,53562,43336,0.9321777267268835,0.7542073478480308,57459,"(90, 94)",Male,2021-12-22
3903,2021-09-21,,,Australia,92821,75273,0.9193292791632827,0.745528197611077,100966,"(90, 94)",Female,2021-12-22
3904,2021-09-21,,,Australia,13013,10439,0.8274831489253466,0.6638051634236296,15726,"(95,)",Male,2021-12-22
3905,2021-09-21,,,Australia,33173,27199,0.8920830420050556,0.7314311837788415,37186,"(95,)",Female,2021-12-22
3906,2021-09-20,New South Wales,NSW,Australia,2563757,3482945,0.39048024331479086,0.5304797650682316,6565651,,,2021-12-22
3907,2021-09-20,Victoria,VIC,Australia,1911790,2384858,0.3535393135627917,0.441021796465476,5407574,,,2021-12-22
3908,2021-09-20,Queensland,QLD,Australia,1410486,1717554,0.3429580565792798,0.41762128933571,4112707,,,2021-12-22
3909,2021-09-20,Tasmania,TAS,Australia,187362,229653,0.42565633434202993,0.5217346855320193,440172,,,2021-12-22
3910,2021-09-20,Western Australia,WA,Australia,699069,884704,0.33053251617747326,0.4183041147472929,2114978,,,2021-12-22
3911,2021-09-20,South Australia,SA,Australia,544183,635708,0.3777999166898084,0.4413412940849764,1440400,,,2021-12-22
3912,2021-09-20,Northern Territory,NT,Australia,46658,91095,0.24483263455614968,0.47801082011428814,190571,,,2021-12-22
3913,2021-09-20,Australian Capital Territory,ACT,Australia,125599,193675,0.3650741054014539,0.5629481712722759,344037,,,2021-12-22
3914,2021-09-20,,,Australia,261601,62049,0.4253702463105451,0.10089333914366923,614996,"(16, 19)",Male,2021-12-22
3915,2021-09-20,,,Australia,275987,74852,0.4751956830915346,0.12888051709235415,580786,"(16, 19)",Female,2021-12-22
3916,2021-09-20,,,Australia,424275,146801,0.48215259784535663,0.16682690122278285,879960,"(20, 24)",Male,2021-12-22
3917,2021-09-20,,,Australia,460717,205589,0.5535175360187615,0.24700003844564267,832344,"(20, 24)",Female,2021-12-22
3918,2021-09-20,,,Australia,511880,204089,0.5327488374610232,0.21240950513515428,960828,"(25, 29)",Male,2021-12-22
3919,2021-09-20,,,Australia,539648,261227,0.5706285661113155,0.2762237392514391,945708,"(25, 29)",Female,2021-12-22
3920,2021-09-20,,,Australia,565838,255041,0.5965112025461242,0.2688663780243923,948579,"(30, 34)",Male,2021-12-22
3921,2021-09-20,,,Australia,600595,302104,0.6159241194857616,0.3098146674433296,975112,"(30, 34)",Female,2021-12-22
3922,2021-09-20,,,Australia,595092,284266,0.6547797584401266,0.31277789453183885,908843,"(35, 39)",Male,2021-12-22
3923,2021-09-20,,,Australia,623953,330545,0.6736865631515359,0.3568918252126753,926177,"(35, 39)",Female,2021-12-22
3924,2021-09-20,,,Australia,592792,415022,0.7363509887707443,0.5155296631223293,805040,"(40, 44)",Male,2021-12-22
3925,2021-09-20,,,Australia,618536,460128,0.7587843963261516,0.5644585710658061,815167,"(40, 44)",Female,2021-12-22
3926,2021-09-20,,,Australia,598742,434325,0.7249438501540716,0.5258713063692995,825915,"(45, 49)",Male,2021-12-22
3927,2021-09-20,,,Australia,633833,488426,0.7449838446358197,0.574077839588811,850801,"(45, 49)",Female,2021-12-22
