,date,lhd_code,lhd_name,lga_code,lga_name,case_count,state_name,state_code
9442,2021-12-07,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW
9443,2021-12-07,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),6,New South Wales,NSW
9444,2021-12-07,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW
9445,2021-12-07,X840,Murrumbidgee,10050,Albury (C),2,New South Wales,NSW
9446,2021-12-07,X840,Murrumbidgee,15520,Murray River (A),1,New South Wales,NSW
9447,2021-12-07,X840,Murrumbidgee,17750,Wagga Wagga (C),2,New South Wales,NSW
9448,2021-12-07,X850,Western NSW,11400,Cabonne (A),2,New South Wales,NSW
9449,2021-12-07,X850,Western NSW,16150,Orange (C),2,New South Wales,NSW
9450,2021-12-08,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW
9451,2021-12-08,X700,Sydney,11520,Canada Bay (A),3,New South Wales,NSW
9452,2021-12-08,X700,Sydney,11570,Canterbury-Bankstown (A),20,New South Wales,NSW
9453,2021-12-08,X700,Sydney,14170,Inner West (A),14,New South Wales,NSW
9454,2021-12-08,X700,Sydney,17100,Strathfield (A),10,New South Wales,NSW
9455,2021-12-08,X700,Sydney,17200,Sydney (C),20,New South Wales,NSW
9456,2021-12-08,X710,South Western Sydney,11450,Camden (A),6,New South Wales,NSW
9457,2021-12-08,X710,South Western Sydney,11500,Campbelltown (C) (NSW),12,New South Wales,NSW
9458,2021-12-08,X710,South Western Sydney,11570,Canterbury-Bankstown (A),30,New South Wales,NSW
9459,2021-12-08,X710,South Western Sydney,12850,Fairfield (C),15,New South Wales,NSW
9460,2021-12-08,X710,South Western Sydney,14900,Liverpool (C),27,New South Wales,NSW
9461,2021-12-08,X710,South Western Sydney,16350,Penrith (C),2,New South Wales,NSW
9462,2021-12-08,X720,South Eastern Sydney,10500,Bayside (A),20,New South Wales,NSW
9463,2021-12-08,X720,South Eastern Sydney,12930,Georges River (A),15,New South Wales,NSW
9464,2021-12-08,X720,South Eastern Sydney,16550,Randwick (C),17,New South Wales,NSW
9465,2021-12-08,X720,South Eastern Sydney,17150,Sutherland Shire (A),6,New South Wales,NSW
9466,2021-12-08,X720,South Eastern Sydney,17200,Sydney (C),4,New South Wales,NSW
9467,2021-12-08,X720,South Eastern Sydney,18050,Waverley (A),12,New South Wales,NSW
9468,2021-12-08,X720,South Eastern Sydney,18500,Woollahra (A),8,New South Wales,NSW
9469,2021-12-08,X730,Illawarra Shoalhaven,16900,Shellharbour (C),2,New South Wales,NSW
9470,2021-12-08,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW
9471,2021-12-08,X730,Illawarra Shoalhaven,18450,Wollongong (C),9,New South Wales,NSW
9472,2021-12-08,X740,Western Sydney,10750,Blacktown (C),21,New South Wales,NSW
9473,2021-12-08,X740,Western Sydney,11570,Canterbury-Bankstown (A),1,New South Wales,NSW
9474,2021-12-08,X740,Western Sydney,12380,Cumberland (A),26,New South Wales,NSW
9475,2021-12-08,X740,Western Sydney,16260,Parramatta (C),10,New South Wales,NSW
9476,2021-12-08,X740,Western Sydney,17420,The Hills Shire (A),9,New South Wales,NSW
9477,2021-12-08,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW
9478,2021-12-08,X750,Nepean Blue Mountains,16350,Penrith (C),14,New South Wales,NSW
9479,2021-12-08,X760,Northern Sydney,14000,Hornsby (A),3,New South Wales,NSW
9480,2021-12-08,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW
9481,2021-12-08,X760,Northern Sydney,14500,Ku-ring-gai (A),5,New South Wales,NSW
9482,2021-12-08,X760,Northern Sydney,14700,Lane Cove (A),2,New South Wales,NSW
9483,2021-12-08,X760,Northern Sydney,15950,North Sydney (A),4,New South Wales,NSW
9484,2021-12-08,X760,Northern Sydney,15990,Northern Beaches (A),4,New South Wales,NSW
9485,2021-12-08,X760,Northern Sydney,16700,Ryde (C),6,New South Wales,NSW
9486,2021-12-08,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW
9487,2021-12-08,X770,Central Coast,11650,Central Coast (C) (NSW),6,New South Wales,NSW
9488,2021-12-08,X800,Hunter New England,12700,Dungog (A),1,New South Wales,NSW
9489,2021-12-08,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW
9490,2021-12-08,X800,Hunter New England,15050,Maitland (C),2,New South Wales,NSW
9491,2021-12-08,X800,Hunter New England,15240,Mid-Coast (A),8,New South Wales,NSW
9492,2021-12-08,X810,Northern NSW,10250,Ballina (A),1,New South Wales,NSW
9493,2021-12-08,X810,Northern NSW,11350,Byron (A),8,New South Wales,NSW
9494,2021-12-08,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW
9495,2021-12-08,X820,Mid North Coast,11800,Coffs Harbour (C),2,New South Wales,NSW
9496,2021-12-08,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW
9497,2021-12-08,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),9,New South Wales,NSW
9498,2021-12-08,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),3,New South Wales,NSW
9499,2021-12-08,X830,Southern NSW,17040,Snowy Monaro Regional (A),3,New South Wales,NSW
9500,2021-12-08,X840,Murrumbidgee,10050,Albury (C),2,New South Wales,NSW
9501,2021-12-08,X840,Murrumbidgee,13450,Griffith (C),1,New South Wales,NSW
9502,2021-12-08,X840,Murrumbidgee,17750,Wagga Wagga (C),1,New South Wales,NSW
9503,2021-12-08,X850,Western NSW,11400,Cabonne (A),4,New South Wales,NSW
9504,2021-12-09,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW
9505,2021-12-09,X700,Sydney,11520,Canada Bay (A),2,New South Wales,NSW
9506,2021-12-09,X700,Sydney,11570,Canterbury-Bankstown (A),41,New South Wales,NSW
9507,2021-12-09,X700,Sydney,14170,Inner West (A),16,New South Wales,NSW
9508,2021-12-09,X700,Sydney,17100,Strathfield (A),5,New South Wales,NSW
9509,2021-12-09,X700,Sydney,17200,Sydney (C),19,New South Wales,NSW
9510,2021-12-09,X710,South Western Sydney,11450,Camden (A),7,New South Wales,NSW
9511,2021-12-09,X710,South Western Sydney,11500,Campbelltown (C) (NSW),9,New South Wales,NSW
9512,2021-12-09,X710,South Western Sydney,11570,Canterbury-Bankstown (A),19,New South Wales,NSW
9513,2021-12-09,X710,South Western Sydney,12850,Fairfield (C),38,New South Wales,NSW
9514,2021-12-09,X710,South Western Sydney,14900,Liverpool (C),30,New South Wales,NSW
9515,2021-12-09,X710,South Western Sydney,16350,Penrith (C),2,New South Wales,NSW
9516,2021-12-09,X710,South Western Sydney,18350,Wingecarribee (A),2,New South Wales,NSW
9517,2021-12-09,X710,South Western Sydney,18400,Wollondilly (A),1,New South Wales,NSW
9518,2021-12-09,X720,South Eastern Sydney,10500,Bayside (A),12,New South Wales,NSW
9519,2021-12-09,X720,South Eastern Sydney,12930,Georges River (A),6,New South Wales,NSW
9520,2021-12-09,X720,South Eastern Sydney,16550,Randwick (C),29,New South Wales,NSW
9521,2021-12-09,X720,South Eastern Sydney,17150,Sutherland Shire (A),11,New South Wales,NSW
9522,2021-12-09,X720,South Eastern Sydney,17200,Sydney (C),5,New South Wales,NSW
9523,2021-12-09,X720,South Eastern Sydney,18050,Waverley (A),24,New South Wales,NSW
9524,2021-12-09,X720,South Eastern Sydney,18500,Woollahra (A),6,New South Wales,NSW
9525,2021-12-09,X730,Illawarra Shoalhaven,16900,Shellharbour (C),3,New South Wales,NSW
9526,2021-12-09,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2,New South Wales,NSW
9527,2021-12-09,X730,Illawarra Shoalhaven,18450,Wollongong (C),4,New South Wales,NSW
9528,2021-12-09,X740,Western Sydney,10750,Blacktown (C),32,New South Wales,NSW
9529,2021-12-09,X740,Western Sydney,11570,Canterbury-Bankstown (A),5,New South Wales,NSW
9530,2021-12-09,X740,Western Sydney,12380,Cumberland (A),58,New South Wales,NSW
9531,2021-12-09,X740,Western Sydney,16260,Parramatta (C),11,New South Wales,NSW
9532,2021-12-09,X740,Western Sydney,17420,The Hills Shire (A),11,New South Wales,NSW
9533,2021-12-09,X750,Nepean Blue Mountains,16350,Penrith (C),15,New South Wales,NSW
9534,2021-12-09,X760,Northern Sydney,14000,Hornsby (A),2,New South Wales,NSW
9535,2021-12-09,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW
9536,2021-12-09,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW
9537,2021-12-09,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW
9538,2021-12-09,X760,Northern Sydney,15350,Mosman (A),1,New South Wales,NSW
9539,2021-12-09,X760,Northern Sydney,15950,North Sydney (A),1,New South Wales,NSW
9540,2021-12-09,X760,Northern Sydney,15990,Northern Beaches (A),7,New South Wales,NSW
9541,2021-12-09,X760,Northern Sydney,16260,Parramatta (C),1,New South Wales,NSW
9542,2021-12-09,X760,Northern Sydney,16700,Ryde (C),4,New South Wales,NSW
9543,2021-12-09,X760,Northern Sydney,18250,Willoughby (C),2,New South Wales,NSW
9544,2021-12-09,X770,Central Coast,11650,Central Coast (C) (NSW),8,New South Wales,NSW
9545,2021-12-09,X800,Hunter New England,15240,Mid-Coast (A),6,New South Wales,NSW
9546,2021-12-09,X800,Hunter New England,15900,Newcastle (C),2,New South Wales,NSW
9547,2021-12-09,X800,Hunter New England,16400,Port Stephens (A),1,New South Wales,NSW
9548,2021-12-09,X800,Hunter New England,17310,Tamworth Regional (A),7,New South Wales,NSW
9549,2021-12-09,X810,Northern NSW,10250,Ballina (A),3,New South Wales,NSW
9550,2021-12-09,X810,Northern NSW,11350,Byron (A),21,New South Wales,NSW
9551,2021-12-09,X810,Northern NSW,14850,Lismore (C),4,New South Wales,NSW
9552,2021-12-09,X810,Northern NSW,17550,Tweed (A),1,New South Wales,NSW
9553,2021-12-09,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),4,New South Wales,NSW
9554,2021-12-09,X830,Southern NSW,17040,Snowy Monaro Regional (A),1,New South Wales,NSW
9555,2021-12-09,X840,Murrumbidgee,12870,Federation (A),3,New South Wales,NSW
9556,2021-12-09,X840,Murrumbidgee,17750,Wagga Wagga (C),1,New South Wales,NSW
9557,2021-12-09,X850,Western NSW,11400,Cabonne (A),2,New South Wales,NSW
9558,2021-12-09,X850,Western NSW,16150,Orange (C),3,New South Wales,NSW
9559,2021-12-10,X700,Sydney,11520,Canada Bay (A),3,New South Wales,NSW
9560,2021-12-10,X700,Sydney,11570,Canterbury-Bankstown (A),33,New South Wales,NSW
9561,2021-12-10,X700,Sydney,14170,Inner West (A),22,New South Wales,NSW
9562,2021-12-10,X700,Sydney,17100,Strathfield (A),5,New South Wales,NSW
9563,2021-12-10,X700,Sydney,17200,Sydney (C),29,New South Wales,NSW
9564,2021-12-10,X710,South Western Sydney,11450,Camden (A),4,New South Wales,NSW
9565,2021-12-10,X710,South Western Sydney,11500,Campbelltown (C) (NSW),9,New South Wales,NSW
9566,2021-12-10,X710,South Western Sydney,11570,Canterbury-Bankstown (A),26,New South Wales,NSW
9567,2021-12-10,X710,South Western Sydney,12850,Fairfield (C),36,New South Wales,NSW
9568,2021-12-10,X710,South Western Sydney,14900,Liverpool (C),32,New South Wales,NSW
9569,2021-12-10,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW
9570,2021-12-10,X720,South Eastern Sydney,10500,Bayside (A),12,New South Wales,NSW
9571,2021-12-10,X720,South Eastern Sydney,12930,Georges River (A),12,New South Wales,NSW
9572,2021-12-10,X720,South Eastern Sydney,16550,Randwick (C),27,New South Wales,NSW
9573,2021-12-10,X720,South Eastern Sydney,17150,Sutherland Shire (A),10,New South Wales,NSW
9574,2021-12-10,X720,South Eastern Sydney,17200,Sydney (C),8,New South Wales,NSW
9575,2021-12-10,X720,South Eastern Sydney,18050,Waverley (A),24,New South Wales,NSW
9576,2021-12-10,X720,South Eastern Sydney,18500,Woollahra (A),10,New South Wales,NSW
9577,2021-12-10,X730,Illawarra Shoalhaven,14400,Kiama (A),1,New South Wales,NSW
9578,2021-12-10,X730,Illawarra Shoalhaven,16900,Shellharbour (C),2,New South Wales,NSW
9579,2021-12-10,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW
9580,2021-12-10,X730,Illawarra Shoalhaven,18450,Wollongong (C),4,New South Wales,NSW
9581,2021-12-10,X740,Western Sydney,10750,Blacktown (C),12,New South Wales,NSW
9582,2021-12-10,X740,Western Sydney,11570,Canterbury-Bankstown (A),1,New South Wales,NSW
9583,2021-12-10,X740,Western Sydney,12380,Cumberland (A),40,New South Wales,NSW
9584,2021-12-10,X740,Western Sydney,16260,Parramatta (C),10,New South Wales,NSW
9585,2021-12-10,X740,Western Sydney,17420,The Hills Shire (A),10,New South Wales,NSW
9586,2021-12-10,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW
9587,2021-12-10,X750,Nepean Blue Mountains,14870,Lithgow (C),1,New South Wales,NSW
9588,2021-12-10,X750,Nepean Blue Mountains,16350,Penrith (C),13,New South Wales,NSW
9589,2021-12-10,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW
9590,2021-12-10,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW
9591,2021-12-10,X760,Northern Sydney,14500,Ku-ring-gai (A),3,New South Wales,NSW
9592,2021-12-10,X760,Northern Sydney,14700,Lane Cove (A),3,New South Wales,NSW
9593,2021-12-10,X760,Northern Sydney,15350,Mosman (A),2,New South Wales,NSW
9594,2021-12-10,X760,Northern Sydney,15950,North Sydney (A),3,New South Wales,NSW
9595,2021-12-10,X760,Northern Sydney,15990,Northern Beaches (A),6,New South Wales,NSW
9596,2021-12-10,X760,Northern Sydney,16700,Ryde (C),8,New South Wales,NSW
9597,2021-12-10,X760,Northern Sydney,18250,Willoughby (C),2,New South Wales,NSW
9598,2021-12-10,X770,Central Coast,11650,Central Coast (C) (NSW),26,New South Wales,NSW
9599,2021-12-10,X800,Hunter New England,10130,Armidale Regional (A),1,New South Wales,NSW
9600,2021-12-10,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW
9601,2021-12-10,X800,Hunter New England,15240,Mid-Coast (A),8,New South Wales,NSW
9602,2021-12-10,X800,Hunter New England,15900,Newcastle (C),2,New South Wales,NSW
9603,2021-12-10,X800,Hunter New England,17310,Tamworth Regional (A),1,New South Wales,NSW
9604,2021-12-10,X810,Northern NSW,10250,Ballina (A),9,New South Wales,NSW
9605,2021-12-10,X810,Northern NSW,11350,Byron (A),14,New South Wales,NSW
9606,2021-12-10,X810,Northern NSW,14850,Lismore (C),3,New South Wales,NSW
9607,2021-12-10,X810,Northern NSW,17550,Tweed (A),3,New South Wales,NSW
9608,2021-12-10,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),7,New South Wales,NSW
9609,2021-12-10,X830,Southern NSW,12750,Eurobodalla (A),2,New South Wales,NSW
9610,2021-12-10,X830,Southern NSW,17040,Snowy Monaro Regional (A),1,New South Wales,NSW
9611,2021-12-10,X840,Murrumbidgee,10050,Albury (C),4,New South Wales,NSW
9612,2021-12-10,X840,Murrumbidgee,12870,Federation (A),1,New South Wales,NSW
9613,2021-12-10,X840,Murrumbidgee,13450,Griffith (C),1,New South Wales,NSW
9614,2021-12-10,X840,Murrumbidgee,17750,Wagga Wagga (C),3,New South Wales,NSW
9615,2021-12-10,X850,Western NSW,15270,Mid-Western Regional (A),1,New South Wales,NSW
9616,2021-12-10,X850,Western NSW,16150,Orange (C),6,New South Wales,NSW
9617,2021-12-10,X850,Western NSW,17950,Warren (A),1,New South Wales,NSW
9618,2021-12-10,X860,Far West,11250,Broken Hill (C),1,New South Wales,NSW
9619,2021-12-10,X860,Far West,18200,Wentworth (A),1,New South Wales,NSW
9620,2021-12-10,X999,Correctional settings,X999,Correctional settings,1,New South Wales,NSW
9621,2021-12-11,HotelQ,Hotel Quarantine,HotelQ,Hotel Quarantine,1,New South Wales,NSW
9622,2021-12-11,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW
9623,2021-12-11,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW
9624,2021-12-11,X700,Sydney,11570,Canterbury-Bankstown (A),32,New South Wales,NSW
9625,2021-12-11,X700,Sydney,14170,Inner West (A),10,New South Wales,NSW
9626,2021-12-11,X700,Sydney,17100,Strathfield (A),3,New South Wales,NSW
9627,2021-12-11,X700,Sydney,17200,Sydney (C),16,New South Wales,NSW
9628,2021-12-11,X710,South Western Sydney,11450,Camden (A),9,New South Wales,NSW
9629,2021-12-11,X710,South Western Sydney,11500,Campbelltown (C) (NSW),5,New South Wales,NSW
9630,2021-12-11,X710,South Western Sydney,11570,Canterbury-Bankstown (A),27,New South Wales,NSW
9631,2021-12-11,X710,South Western Sydney,12850,Fairfield (C),23,New South Wales,NSW
9632,2021-12-11,X710,South Western Sydney,14900,Liverpool (C),26,New South Wales,NSW
9633,2021-12-11,X720,South Eastern Sydney,10500,Bayside (A),10,New South Wales,NSW
9634,2021-12-11,X720,South Eastern Sydney,12930,Georges River (A),7,New South Wales,NSW
9635,2021-12-11,X720,South Eastern Sydney,16550,Randwick (C),25,New South Wales,NSW
9636,2021-12-11,X720,South Eastern Sydney,17150,Sutherland Shire (A),18,New South Wales,NSW
9637,2021-12-11,X720,South Eastern Sydney,17200,Sydney (C),13,New South Wales,NSW
9638,2021-12-11,X720,South Eastern Sydney,18050,Waverley (A),17,New South Wales,NSW
9639,2021-12-11,X720,South Eastern Sydney,18500,Woollahra (A),7,New South Wales,NSW
9640,2021-12-11,X730,Illawarra Shoalhaven,14400,Kiama (A),1,New South Wales,NSW
9641,2021-12-11,X730,Illawarra Shoalhaven,16900,Shellharbour (C),3,New South Wales,NSW
9642,2021-12-11,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2,New South Wales,NSW
9643,2021-12-11,X730,Illawarra Shoalhaven,18450,Wollongong (C),9,New South Wales,NSW
9644,2021-12-11,X740,Western Sydney,10750,Blacktown (C),27,New South Wales,NSW
9645,2021-12-11,X740,Western Sydney,11570,Canterbury-Bankstown (A),1,New South Wales,NSW
9646,2021-12-11,X740,Western Sydney,12380,Cumberland (A),56,New South Wales,NSW
9647,2021-12-11,X740,Western Sydney,16260,Parramatta (C),13,New South Wales,NSW
9648,2021-12-11,X740,Western Sydney,17420,The Hills Shire (A),8,New South Wales,NSW
9649,2021-12-11,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW
9650,2021-12-11,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2,New South Wales,NSW
9651,2021-12-11,X750,Nepean Blue Mountains,16350,Penrith (C),7,New South Wales,NSW
9652,2021-12-11,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW
9653,2021-12-11,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW
9654,2021-12-11,X760,Northern Sydney,14500,Ku-ring-gai (A),8,New South Wales,NSW
9655,2021-12-11,X760,Northern Sydney,14700,Lane Cove (A),3,New South Wales,NSW
9656,2021-12-11,X760,Northern Sydney,15350,Mosman (A),3,New South Wales,NSW
9657,2021-12-11,X760,Northern Sydney,15950,North Sydney (A),1,New South Wales,NSW
9658,2021-12-11,X760,Northern Sydney,15990,Northern Beaches (A),14,New South Wales,NSW
9659,2021-12-11,X760,Northern Sydney,16700,Ryde (C),5,New South Wales,NSW
9660,2021-12-11,X760,Northern Sydney,18250,Willoughby (C),3,New South Wales,NSW
9661,2021-12-11,X770,Central Coast,11650,Central Coast (C) (NSW),21,New South Wales,NSW
9662,2021-12-11,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW
9663,2021-12-11,X800,Hunter New England,15050,Maitland (C),2,New South Wales,NSW
9664,2021-12-11,X800,Hunter New England,15240,Mid-Coast (A),4,New South Wales,NSW
9665,2021-12-11,X800,Hunter New England,15650,Muswellbrook (A),1,New South Wales,NSW
9666,2021-12-11,X800,Hunter New England,15900,Newcastle (C),4,New South Wales,NSW
9667,2021-12-11,X810,Northern NSW,10250,Ballina (A),5,New South Wales,NSW
9668,2021-12-11,X810,Northern NSW,11350,Byron (A),16,New South Wales,NSW
9669,2021-12-11,X810,Northern NSW,14850,Lismore (C),3,New South Wales,NSW
9670,2021-12-11,X810,Northern NSW,16610,Richmond Valley (A),1,New South Wales,NSW
9671,2021-12-11,X810,Northern NSW,17550,Tweed (A),3,New South Wales,NSW
9672,2021-12-11,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),6,New South Wales,NSW
9673,2021-12-11,X840,Murrumbidgee,10050,Albury (C),2,New South Wales,NSW
9674,2021-12-11,X840,Murrumbidgee,13450,Griffith (C),1,New South Wales,NSW
9675,2021-12-11,X840,Murrumbidgee,17750,Wagga Wagga (C),6,New South Wales,NSW
9676,2021-12-11,X850,Western NSW,11400,Cabonne (A),1,New South Wales,NSW
9677,2021-12-11,X850,Western NSW,16100,Oberon (A),1,New South Wales,NSW
9678,2021-12-11,X850,Western NSW,16150,Orange (C),12,New South Wales,NSW
9679,2021-12-12,X700,Sydney,11520,Canada Bay (A),4,New South Wales,NSW
9680,2021-12-12,X700,Sydney,11570,Canterbury-Bankstown (A),21,New South Wales,NSW
9681,2021-12-12,X700,Sydney,14170,Inner West (A),18,New South Wales,NSW
9682,2021-12-12,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW
9683,2021-12-12,X700,Sydney,17200,Sydney (C),21,New South Wales,NSW
9684,2021-12-12,X710,South Western Sydney,11450,Camden (A),1,New South Wales,NSW
9685,2021-12-12,X710,South Western Sydney,11500,Campbelltown (C) (NSW),20,New South Wales,NSW
9686,2021-12-12,X710,South Western Sydney,11570,Canterbury-Bankstown (A),48,New South Wales,NSW
9687,2021-12-12,X710,South Western Sydney,12850,Fairfield (C),31,New South Wales,NSW
9688,2021-12-12,X710,South Western Sydney,14900,Liverpool (C),37,New South Wales,NSW
9689,2021-12-12,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW
9690,2021-12-12,X720,South Eastern Sydney,10500,Bayside (A),16,New South Wales,NSW
9691,2021-12-12,X720,South Eastern Sydney,12930,Georges River (A),10,New South Wales,NSW
9692,2021-12-12,X720,South Eastern Sydney,16550,Randwick (C),14,New South Wales,NSW
9693,2021-12-12,X720,South Eastern Sydney,17150,Sutherland Shire (A),6,New South Wales,NSW
9694,2021-12-12,X720,South Eastern Sydney,17200,Sydney (C),11,New South Wales,NSW
9695,2021-12-12,X720,South Eastern Sydney,18050,Waverley (A),15,New South Wales,NSW
9696,2021-12-12,X720,South Eastern Sydney,18500,Woollahra (A),6,New South Wales,NSW
9697,2021-12-12,X730,Illawarra Shoalhaven,14400,Kiama (A),2,New South Wales,NSW
9698,2021-12-12,X730,Illawarra Shoalhaven,16900,Shellharbour (C),4,New South Wales,NSW
9699,2021-12-12,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2,New South Wales,NSW
9700,2021-12-12,X730,Illawarra Shoalhaven,18450,Wollongong (C),14,New South Wales,NSW
9701,2021-12-12,X740,Western Sydney,10750,Blacktown (C),32,New South Wales,NSW
9702,2021-12-12,X740,Western Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW
9703,2021-12-12,X740,Western Sydney,12380,Cumberland (A),47,New South Wales,NSW
9704,2021-12-12,X740,Western Sydney,16260,Parramatta (C),9,New South Wales,NSW
9705,2021-12-12,X740,Western Sydney,17420,The Hills Shire (A),4,New South Wales,NSW
9706,2021-12-12,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW
9707,2021-12-12,X750,Nepean Blue Mountains,16350,Penrith (C),15,New South Wales,NSW
9708,2021-12-12,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW
9709,2021-12-12,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW
9710,2021-12-12,X760,Northern Sydney,14500,Ku-ring-gai (A),4,New South Wales,NSW
9711,2021-12-12,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW
9712,2021-12-12,X760,Northern Sydney,15350,Mosman (A),3,New South Wales,NSW
9713,2021-12-12,X760,Northern Sydney,15950,North Sydney (A),4,New South Wales,NSW
9714,2021-12-12,X760,Northern Sydney,15990,Northern Beaches (A),4,New South Wales,NSW
9715,2021-12-12,X760,Northern Sydney,16700,Ryde (C),5,New South Wales,NSW
9716,2021-12-12,X760,Northern Sydney,17420,The Hills Shire (A),2,New South Wales,NSW
9717,2021-12-12,X770,Central Coast,11650,Central Coast (C) (NSW),20,New South Wales,NSW
9718,2021-12-12,X800,Hunter New England,14650,Lake Macquarie (C),12,New South Wales,NSW
9719,2021-12-12,X800,Hunter New England,15050,Maitland (C),3,New South Wales,NSW
9720,2021-12-12,X800,Hunter New England,15240,Mid-Coast (A),2,New South Wales,NSW
9721,2021-12-12,X800,Hunter New England,15900,Newcastle (C),16,New South Wales,NSW
9722,2021-12-12,X800,Hunter New England,16400,Port Stephens (A),1,New South Wales,NSW
9723,2021-12-12,X800,Hunter New England,17310,Tamworth Regional (A),1,New South Wales,NSW
9724,2021-12-12,X810,Northern NSW,10250,Ballina (A),5,New South Wales,NSW
9725,2021-12-12,X810,Northern NSW,11350,Byron (A),14,New South Wales,NSW
9726,2021-12-12,X810,Northern NSW,14850,Lismore (C),3,New South Wales,NSW
9727,2021-12-12,X810,Northern NSW,17550,Tweed (A),3,New South Wales,NSW
9728,2021-12-12,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),1,New South Wales,NSW
9729,2021-12-12,X840,Murrumbidgee,10050,Albury (C),5,New South Wales,NSW
9730,2021-12-12,X840,Murrumbidgee,12160,Cootamundra-Gundagai Regional (A),1,New South Wales,NSW
9731,2021-12-12,X840,Murrumbidgee,14950,Lockhart (A),2,New South Wales,NSW
9732,2021-12-12,X840,Murrumbidgee,17750,Wagga Wagga (C),1,New South Wales,NSW
9733,2021-12-12,X850,Western NSW,10470,Bathurst Regional (A),2,New South Wales,NSW
9734,2021-12-12,X850,Western NSW,15270,Mid-Western Regional (A),2,New South Wales,NSW
9735,2021-12-12,X850,Western NSW,16150,Orange (C),3,New South Wales,NSW
9736,2021-12-13,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW
9737,2021-12-13,X700,Sydney,11520,Canada Bay (A),8,New South Wales,NSW
9738,2021-12-13,X700,Sydney,11570,Canterbury-Bankstown (A),21,New South Wales,NSW
9739,2021-12-13,X700,Sydney,14170,Inner West (A),10,New South Wales,NSW
9740,2021-12-13,X700,Sydney,17100,Strathfield (A),6,New South Wales,NSW
9741,2021-12-13,X700,Sydney,17200,Sydney (C),35,New South Wales,NSW
9742,2021-12-13,X710,South Western Sydney,11450,Camden (A),6,New South Wales,NSW
9743,2021-12-13,X710,South Western Sydney,11500,Campbelltown (C) (NSW),19,New South Wales,NSW
9744,2021-12-13,X710,South Western Sydney,11570,Canterbury-Bankstown (A),28,New South Wales,NSW
9745,2021-12-13,X710,South Western Sydney,12850,Fairfield (C),30,New South Wales,NSW
9746,2021-12-13,X710,South Western Sydney,14900,Liverpool (C),30,New South Wales,NSW
9747,2021-12-13,X710,South Western Sydney,18350,Wingecarribee (A),2,New South Wales,NSW
9748,2021-12-13,X720,South Eastern Sydney,10500,Bayside (A),18,New South Wales,NSW
9749,2021-12-13,X720,South Eastern Sydney,12930,Georges River (A),12,New South Wales,NSW
9750,2021-12-13,X720,South Eastern Sydney,16550,Randwick (C),22,New South Wales,NSW
