,date,lhd_code,lhd_name,lga_code,lga_name,cases,state_name,state_code,country,saved_date
251,2020-03-20,X800,Hunter New England,14920,Liverpool Plains (A),1,New South Wales,NSW,Australia,2021-12-22
252,2020-03-20,X800,Hunter New England,15050,Maitland (C),1,New South Wales,NSW,Australia,2021-12-22
253,2020-03-20,X800,Hunter New England,15240,Mid-Coast (A),2,New South Wales,NSW,Australia,2021-12-22
254,2020-03-20,X810,Northern NSW,11730,Clarence Valley (A),1,New South Wales,NSW,Australia,2021-12-22
255,2020-03-20,X850,Western NSW,10470,Bathurst Regional (A),1,New South Wales,NSW,Australia,2021-12-22
256,2020-03-20,X850,Western NSW,16150,Orange (C),1,New South Wales,NSW,Australia,2021-12-22
257,2020-03-21,X700,Sydney,14170,Inner West (A),3,New South Wales,NSW,Australia,2021-12-22
258,2020-03-21,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
259,2020-03-21,X700,Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
260,2020-03-21,X710,South Western Sydney,11450,Camden (A),3,New South Wales,NSW,Australia,2021-12-22
261,2020-03-21,X710,South Western Sydney,11500,Campbelltown (C) (NSW),3,New South Wales,NSW,Australia,2021-12-22
262,2020-03-21,X710,South Western Sydney,11570,Canterbury-Bankstown (A),1,New South Wales,NSW,Australia,2021-12-22
263,2020-03-21,X710,South Western Sydney,14900,Liverpool (C),1,New South Wales,NSW,Australia,2021-12-22
264,2020-03-21,X720,South Eastern Sydney,12930,Georges River (A),2,New South Wales,NSW,Australia,2021-12-22
265,2020-03-21,X720,South Eastern Sydney,16550,Randwick (C),2,New South Wales,NSW,Australia,2021-12-22
266,2020-03-21,X720,South Eastern Sydney,17150,Sutherland Shire (A),7,New South Wales,NSW,Australia,2021-12-22
267,2020-03-21,X720,South Eastern Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
268,2020-03-21,X720,South Eastern Sydney,18050,Waverley (A),21,New South Wales,NSW,Australia,2021-12-22
269,2020-03-21,X720,South Eastern Sydney,18500,Woollahra (A),8,New South Wales,NSW,Australia,2021-12-22
270,2020-03-21,X730,Illawarra Shoalhaven,16900,Shellharbour (C),1,New South Wales,NSW,Australia,2021-12-22
271,2020-03-21,X730,Illawarra Shoalhaven,18450,Wollongong (C),2,New South Wales,NSW,Australia,2021-12-22
272,2020-03-21,X740,Western Sydney,10750,Blacktown (C),1,New South Wales,NSW,Australia,2021-12-22
273,2020-03-21,X740,Western Sydney,12380,Cumberland (A),3,New South Wales,NSW,Australia,2021-12-22
274,2020-03-21,X740,Western Sydney,16260,Parramatta (C),1,New South Wales,NSW,Australia,2021-12-22
275,2020-03-21,X740,Western Sydney,17420,The Hills Shire (A),2,New South Wales,NSW,Australia,2021-12-22
276,2020-03-21,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW,Australia,2021-12-22
277,2020-03-21,X750,Nepean Blue Mountains,16350,Penrith (C),3,New South Wales,NSW,Australia,2021-12-22
278,2020-03-21,X760,Northern Sydney,14000,Hornsby (A),2,New South Wales,NSW,Australia,2021-12-22
279,2020-03-21,X760,Northern Sydney,14500,Ku-ring-gai (A),5,New South Wales,NSW,Australia,2021-12-22
280,2020-03-21,X760,Northern Sydney,14700,Lane Cove (A),4,New South Wales,NSW,Australia,2021-12-22
281,2020-03-21,X760,Northern Sydney,15350,Mosman (A),2,New South Wales,NSW,Australia,2021-12-22
282,2020-03-21,X760,Northern Sydney,15950,North Sydney (A),2,New South Wales,NSW,Australia,2021-12-22
283,2020-03-21,X760,Northern Sydney,15990,Northern Beaches (A),12,New South Wales,NSW,Australia,2021-12-22
284,2020-03-21,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW,Australia,2021-12-22
285,2020-03-21,X760,Northern Sydney,18250,Willoughby (C),3,New South Wales,NSW,Australia,2021-12-22
286,2020-03-21,X770,Central Coast,11650,Central Coast (C) (NSW),7,New South Wales,NSW,Australia,2021-12-22
287,2020-03-21,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW,Australia,2021-12-22
288,2020-03-21,X800,Hunter New England,15240,Mid-Coast (A),1,New South Wales,NSW,Australia,2021-12-22
289,2020-03-21,X800,Hunter New England,15900,Newcastle (C),4,New South Wales,NSW,Australia,2021-12-22
290,2020-03-21,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),1,New South Wales,NSW,Australia,2021-12-22
291,2020-03-21,X830,Southern NSW,10550,Bega Valley (A),2,New South Wales,NSW,Australia,2021-12-22
292,2020-03-21,X830,Southern NSW,12750,Eurobodalla (A),2,New South Wales,NSW,Australia,2021-12-22
293,2020-03-21,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),2,New South Wales,NSW,Australia,2021-12-22
294,2020-03-22,X700,Sydney,11570,Canterbury-Bankstown (A),1,New South Wales,NSW,Australia,2021-12-22
295,2020-03-22,X700,Sydney,14170,Inner West (A),4,New South Wales,NSW,Australia,2021-12-22
296,2020-03-22,X700,Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
297,2020-03-22,X710,South Western Sydney,11450,Camden (A),3,New South Wales,NSW,Australia,2021-12-22
298,2020-03-22,X710,South Western Sydney,11500,Campbelltown (C) (NSW),4,New South Wales,NSW,Australia,2021-12-22
299,2020-03-22,X710,South Western Sydney,11570,Canterbury-Bankstown (A),5,New South Wales,NSW,Australia,2021-12-22
300,2020-03-22,X710,South Western Sydney,14900,Liverpool (C),4,New South Wales,NSW,Australia,2021-12-22
301,2020-03-22,X710,South Western Sydney,18350,Wingecarribee (A),2,New South Wales,NSW,Australia,2021-12-22
302,2020-03-22,X720,South Eastern Sydney,10500,Bayside (A),2,New South Wales,NSW,Australia,2021-12-22
303,2020-03-22,X720,South Eastern Sydney,12930,Georges River (A),2,New South Wales,NSW,Australia,2021-12-22
304,2020-03-22,X720,South Eastern Sydney,17150,Sutherland Shire (A),9,New South Wales,NSW,Australia,2021-12-22
305,2020-03-22,X720,South Eastern Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
306,2020-03-22,X720,South Eastern Sydney,18050,Waverley (A),4,New South Wales,NSW,Australia,2021-12-22
307,2020-03-22,X720,South Eastern Sydney,18500,Woollahra (A),4,New South Wales,NSW,Australia,2021-12-22
308,2020-03-22,X730,Illawarra Shoalhaven,16900,Shellharbour (C),3,New South Wales,NSW,Australia,2021-12-22
309,2020-03-22,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW,Australia,2021-12-22
310,2020-03-22,X730,Illawarra Shoalhaven,18450,Wollongong (C),4,New South Wales,NSW,Australia,2021-12-22
311,2020-03-22,X740,Western Sydney,10750,Blacktown (C),3,New South Wales,NSW,Australia,2021-12-22
312,2020-03-22,X740,Western Sydney,12380,Cumberland (A),3,New South Wales,NSW,Australia,2021-12-22
313,2020-03-22,X740,Western Sydney,16260,Parramatta (C),2,New South Wales,NSW,Australia,2021-12-22
314,2020-03-22,X740,Western Sydney,17420,The Hills Shire (A),4,New South Wales,NSW,Australia,2021-12-22
315,2020-03-22,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW,Australia,2021-12-22
316,2020-03-22,X750,Nepean Blue Mountains,16350,Penrith (C),1,New South Wales,NSW,Australia,2021-12-22
317,2020-03-22,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW,Australia,2021-12-22
318,2020-03-22,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW,Australia,2021-12-22
319,2020-03-22,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW,Australia,2021-12-22
320,2020-03-22,X760,Northern Sydney,15350,Mosman (A),8,New South Wales,NSW,Australia,2021-12-22
321,2020-03-22,X760,Northern Sydney,15950,North Sydney (A),2,New South Wales,NSW,Australia,2021-12-22
322,2020-03-22,X760,Northern Sydney,15990,Northern Beaches (A),7,New South Wales,NSW,Australia,2021-12-22
323,2020-03-22,X760,Northern Sydney,16700,Ryde (C),3,New South Wales,NSW,Australia,2021-12-22
324,2020-03-22,X770,Central Coast,11650,Central Coast (C) (NSW),4,New South Wales,NSW,Australia,2021-12-22
325,2020-03-22,X800,Hunter New England,14650,Lake Macquarie (C),1,New South Wales,NSW,Australia,2021-12-22
326,2020-03-22,X800,Hunter New England,15050,Maitland (C),1,New South Wales,NSW,Australia,2021-12-22
327,2020-03-22,X800,Hunter New England,15240,Mid-Coast (A),1,New South Wales,NSW,Australia,2021-12-22
328,2020-03-22,X800,Hunter New England,15900,Newcastle (C),3,New South Wales,NSW,Australia,2021-12-22
329,2020-03-22,X800,Hunter New England,16400,Port Stephens (A),1,New South Wales,NSW,Australia,2021-12-22
330,2020-03-22,X800,Hunter New England,17310,Tamworth Regional (A),2,New South Wales,NSW,Australia,2021-12-22
331,2020-03-22,X810,Northern NSW,10250,Ballina (A),1,New South Wales,NSW,Australia,2021-12-22
332,2020-03-22,X810,Northern NSW,11730,Clarence Valley (A),2,New South Wales,NSW,Australia,2021-12-22
333,2020-03-22,X810,Northern NSW,17400,Tenterfield (A),2,New South Wales,NSW,Australia,2021-12-22
334,2020-03-22,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),2,New South Wales,NSW,Australia,2021-12-22
335,2020-03-22,X830,Southern NSW,10550,Bega Valley (A),1,New South Wales,NSW,Australia,2021-12-22
336,2020-03-22,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW,Australia,2021-12-22
337,2020-03-22,X840,Murrumbidgee,10050,Albury (C),1,New South Wales,NSW,Australia,2021-12-22
338,2020-03-22,X850,Western NSW,10470,Bathurst Regional (A),2,New South Wales,NSW,Australia,2021-12-22
339,2020-03-22,X850,Western NSW,10850,Blayney (A),1,New South Wales,NSW,Australia,2021-12-22
340,2020-03-23,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
341,2020-03-23,X700,Sydney,11570,Canterbury-Bankstown (A),2,New South Wales,NSW,Australia,2021-12-22
342,2020-03-23,X700,Sydney,14170,Inner West (A),5,New South Wales,NSW,Australia,2021-12-22
343,2020-03-23,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW,Australia,2021-12-22
344,2020-03-23,X710,South Western Sydney,11450,Camden (A),1,New South Wales,NSW,Australia,2021-12-22
345,2020-03-23,X710,South Western Sydney,11500,Campbelltown (C) (NSW),1,New South Wales,NSW,Australia,2021-12-22
346,2020-03-23,X710,South Western Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW,Australia,2021-12-22
347,2020-03-23,X710,South Western Sydney,14900,Liverpool (C),2,New South Wales,NSW,Australia,2021-12-22
348,2020-03-23,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW,Australia,2021-12-22
349,2020-03-23,X720,South Eastern Sydney,10500,Bayside (A),2,New South Wales,NSW,Australia,2021-12-22
350,2020-03-23,X720,South Eastern Sydney,12930,Georges River (A),2,New South Wales,NSW,Australia,2021-12-22
351,2020-03-23,X720,South Eastern Sydney,16550,Randwick (C),5,New South Wales,NSW,Australia,2021-12-22
352,2020-03-23,X720,South Eastern Sydney,17150,Sutherland Shire (A),8,New South Wales,NSW,Australia,2021-12-22
353,2020-03-23,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
354,2020-03-23,X720,South Eastern Sydney,18050,Waverley (A),15,New South Wales,NSW,Australia,2021-12-22
355,2020-03-23,X720,South Eastern Sydney,18500,Woollahra (A),9,New South Wales,NSW,Australia,2021-12-22
356,2020-03-23,X730,Illawarra Shoalhaven,14400,Kiama (A),1,New South Wales,NSW,Australia,2021-12-22
357,2020-03-23,X730,Illawarra Shoalhaven,16900,Shellharbour (C),2,New South Wales,NSW,Australia,2021-12-22
358,2020-03-23,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2,New South Wales,NSW,Australia,2021-12-22
359,2020-03-23,X730,Illawarra Shoalhaven,18450,Wollongong (C),5,New South Wales,NSW,Australia,2021-12-22
360,2020-03-23,X740,Western Sydney,10750,Blacktown (C),5,New South Wales,NSW,Australia,2021-12-22
361,2020-03-23,X740,Western Sydney,12380,Cumberland (A),3,New South Wales,NSW,Australia,2021-12-22
362,2020-03-23,X740,Western Sydney,16260,Parramatta (C),3,New South Wales,NSW,Australia,2021-12-22
363,2020-03-23,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW,Australia,2021-12-22
364,2020-03-23,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
365,2020-03-23,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW,Australia,2021-12-22
366,2020-03-23,X750,Nepean Blue Mountains,14870,Lithgow (C),1,New South Wales,NSW,Australia,2021-12-22
367,2020-03-23,X750,Nepean Blue Mountains,16350,Penrith (C),3,New South Wales,NSW,Australia,2021-12-22
368,2020-03-23,X760,Northern Sydney,14000,Hornsby (A),3,New South Wales,NSW,Australia,2021-12-22
369,2020-03-23,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW,Australia,2021-12-22
370,2020-03-23,X760,Northern Sydney,14700,Lane Cove (A),4,New South Wales,NSW,Australia,2021-12-22
371,2020-03-23,X760,Northern Sydney,15950,North Sydney (A),3,New South Wales,NSW,Australia,2021-12-22
372,2020-03-23,X760,Northern Sydney,15990,Northern Beaches (A),6,New South Wales,NSW,Australia,2021-12-22
373,2020-03-23,X760,Northern Sydney,16700,Ryde (C),4,New South Wales,NSW,Australia,2021-12-22
374,2020-03-23,X760,Northern Sydney,18250,Willoughby (C),2,New South Wales,NSW,Australia,2021-12-22
375,2020-03-23,X770,Central Coast,11650,Central Coast (C) (NSW),6,New South Wales,NSW,Australia,2021-12-22
376,2020-03-23,X800,Hunter New England,11720,Cessnock (C),3,New South Wales,NSW,Australia,2021-12-22
377,2020-03-23,X800,Hunter New England,12700,Dungog (A),1,New South Wales,NSW,Australia,2021-12-22
378,2020-03-23,X800,Hunter New England,14200,Inverell (A),2,New South Wales,NSW,Australia,2021-12-22
379,2020-03-23,X800,Hunter New England,14650,Lake Macquarie (C),8,New South Wales,NSW,Australia,2021-12-22
380,2020-03-23,X800,Hunter New England,14920,Liverpool Plains (A),1,New South Wales,NSW,Australia,2021-12-22
381,2020-03-23,X800,Hunter New England,15050,Maitland (C),3,New South Wales,NSW,Australia,2021-12-22
382,2020-03-23,X800,Hunter New England,15240,Mid-Coast (A),4,New South Wales,NSW,Australia,2021-12-22
383,2020-03-23,X800,Hunter New England,15900,Newcastle (C),7,New South Wales,NSW,Australia,2021-12-22
384,2020-03-23,X800,Hunter New England,16400,Port Stephens (A),1,New South Wales,NSW,Australia,2021-12-22
385,2020-03-23,X800,Hunter New England,17310,Tamworth Regional (A),1,New South Wales,NSW,Australia,2021-12-22
386,2020-03-23,X810,Northern NSW,10250,Ballina (A),1,New South Wales,NSW,Australia,2021-12-22
387,2020-03-23,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW,Australia,2021-12-22
388,2020-03-23,X810,Northern NSW,17550,Tweed (A),6,New South Wales,NSW,Australia,2021-12-22
389,2020-03-23,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW,Australia,2021-12-22
390,2020-03-23,X820,Mid North Coast,15700,Nambucca (A),1,New South Wales,NSW,Australia,2021-12-22
391,2020-03-23,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),1,New South Wales,NSW,Australia,2021-12-22
392,2020-03-23,X830,Southern NSW,13310,Goulburn Mulwaree (A),2,New South Wales,NSW,Australia,2021-12-22
393,2020-03-23,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW,Australia,2021-12-22
394,2020-03-23,X850,Western NSW,10850,Blayney (A),2,New South Wales,NSW,Australia,2021-12-22
395,2020-03-23,X850,Western NSW,12390,Dubbo Regional (A),2,New South Wales,NSW,Australia,2021-12-22
396,2020-03-23,X850,Western NSW,15270,Mid-Western Regional (A),1,New South Wales,NSW,Australia,2021-12-22
397,2020-03-23,X850,Western NSW,18020,Warrumbungle Shire (A),1,New South Wales,NSW,Australia,2021-12-22
398,2020-03-24,X700,Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW,Australia,2021-12-22
399,2020-03-24,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
400,2020-03-24,X700,Sydney,17200,Sydney (C),10,New South Wales,NSW,Australia,2021-12-22
401,2020-03-24,X710,South Western Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW,Australia,2021-12-22
402,2020-03-24,X710,South Western Sydney,12850,Fairfield (C),2,New South Wales,NSW,Australia,2021-12-22
403,2020-03-24,X710,South Western Sydney,14900,Liverpool (C),2,New South Wales,NSW,Australia,2021-12-22
404,2020-03-24,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW,Australia,2021-12-22
405,2020-03-24,X720,South Eastern Sydney,10500,Bayside (A),2,New South Wales,NSW,Australia,2021-12-22
406,2020-03-24,X720,South Eastern Sydney,12930,Georges River (A),2,New South Wales,NSW,Australia,2021-12-22
407,2020-03-24,X720,South Eastern Sydney,16550,Randwick (C),7,New South Wales,NSW,Australia,2021-12-22
408,2020-03-24,X720,South Eastern Sydney,17150,Sutherland Shire (A),2,New South Wales,NSW,Australia,2021-12-22
409,2020-03-24,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
410,2020-03-24,X720,South Eastern Sydney,18050,Waverley (A),13,New South Wales,NSW,Australia,2021-12-22
411,2020-03-24,X720,South Eastern Sydney,18500,Woollahra (A),4,New South Wales,NSW,Australia,2021-12-22
412,2020-03-24,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2,New South Wales,NSW,Australia,2021-12-22
413,2020-03-24,X730,Illawarra Shoalhaven,18450,Wollongong (C),3,New South Wales,NSW,Australia,2021-12-22
414,2020-03-24,X740,Western Sydney,10750,Blacktown (C),4,New South Wales,NSW,Australia,2021-12-22
415,2020-03-24,X740,Western Sydney,12380,Cumberland (A),2,New South Wales,NSW,Australia,2021-12-22
416,2020-03-24,X740,Western Sydney,17420,The Hills Shire (A),4,New South Wales,NSW,Australia,2021-12-22
417,2020-03-24,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
418,2020-03-24,X750,Nepean Blue Mountains,13800,Hawkesbury (C),5,New South Wales,NSW,Australia,2021-12-22
419,2020-03-24,X750,Nepean Blue Mountains,16350,Penrith (C),10,New South Wales,NSW,Australia,2021-12-22
420,2020-03-24,X760,Northern Sydney,14000,Hornsby (A),7,New South Wales,NSW,Australia,2021-12-22
421,2020-03-24,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW,Australia,2021-12-22
422,2020-03-24,X760,Northern Sydney,14500,Ku-ring-gai (A),5,New South Wales,NSW,Australia,2021-12-22
423,2020-03-24,X760,Northern Sydney,14700,Lane Cove (A),3,New South Wales,NSW,Australia,2021-12-22
424,2020-03-24,X760,Northern Sydney,15350,Mosman (A),4,New South Wales,NSW,Australia,2021-12-22
425,2020-03-24,X760,Northern Sydney,15950,North Sydney (A),3,New South Wales,NSW,Australia,2021-12-22
426,2020-03-24,X760,Northern Sydney,15990,Northern Beaches (A),11,New South Wales,NSW,Australia,2021-12-22
427,2020-03-24,X760,Northern Sydney,16700,Ryde (C),5,New South Wales,NSW,Australia,2021-12-22
428,2020-03-24,X760,Northern Sydney,18250,Willoughby (C),2,New South Wales,NSW,Australia,2021-12-22
429,2020-03-24,X770,Central Coast,11650,Central Coast (C) (NSW),13,New South Wales,NSW,Australia,2021-12-22
430,2020-03-24,X800,Hunter New England,11720,Cessnock (C),2,New South Wales,NSW,Australia,2021-12-22
431,2020-03-24,X800,Hunter New England,14650,Lake Macquarie (C),5,New South Wales,NSW,Australia,2021-12-22
432,2020-03-24,X800,Hunter New England,15050,Maitland (C),3,New South Wales,NSW,Australia,2021-12-22
433,2020-03-24,X800,Hunter New England,15240,Mid-Coast (A),6,New South Wales,NSW,Australia,2021-12-22
434,2020-03-24,X800,Hunter New England,15900,Newcastle (C),4,New South Wales,NSW,Australia,2021-12-22
435,2020-03-24,X800,Hunter New England,16400,Port Stephens (A),4,New South Wales,NSW,Australia,2021-12-22
436,2020-03-24,X800,Hunter New England,17000,Singleton (A),1,New South Wales,NSW,Australia,2021-12-22
437,2020-03-24,X800,Hunter New England,17310,Tamworth Regional (A),4,New South Wales,NSW,Australia,2021-12-22
438,2020-03-24,X810,Northern NSW,11350,Byron (A),1,New South Wales,NSW,Australia,2021-12-22
439,2020-03-24,X810,Northern NSW,11730,Clarence Valley (A),1,New South Wales,NSW,Australia,2021-12-22
440,2020-03-24,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),3,New South Wales,NSW,Australia,2021-12-22
441,2020-03-24,X830,Southern NSW,10550,Bega Valley (A),1,New South Wales,NSW,Australia,2021-12-22
442,2020-03-24,X830,Southern NSW,12750,Eurobodalla (A),1,New South Wales,NSW,Australia,2021-12-22
